image_path,file_name,stem,extension,parent,view,numeric_tokens,size_kb,token_match_found
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13624.png,13624.png,13624,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13624,30.2041015625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13625.png,13625.png,13625,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13625,29.6884765625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13626.png,13626.png,13626,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13626,29.8935546875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13627.png,13627.png,13627,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13627,27.2333984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13628.png,13628.png,13628,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13628,28.033203125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13629.png,13629.png,13629,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13629,25.8251953125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/1363.png,1363.png,1363,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,1363,27.8193359375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13630.png,13630.png,13630,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13630,26.9619140625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13631.png,13631.png,13631,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13631,27.4765625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13632.png,13632.png,13632,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13632,26.716796875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13633.png,13633.png,13633,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13633,26.791015625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13634.png,13634.png,13634,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13634,26.6728515625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13635.png,13635.png,13635,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13635,27.736328125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13636.png,13636.png,13636,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13636,26.478515625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13637.png,13637.png,13637,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13637,28.23046875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13638.png,13638.png,13638,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13638,25.25390625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13639.png,13639.png,13639,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13639,23.3388671875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/1364.png,1364.png,1364,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,1364,25.7626953125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13640.png,13640.png,13640,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13640,26.54296875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13641.png,13641.png,13641,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13641,34.626953125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13642.png,13642.png,13642,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13642,30.7509765625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13643.png,13643.png,13643,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13643,28.625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13644.png,13644.png,13644,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13644,33.232421875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13645.png,13645.png,13645,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13645,35.45703125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13646.png,13646.png,13646,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13646,29.912109375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13647.png,13647.png,13647,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13647,29.9150390625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13648.png,13648.png,13648,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13648,32.05859375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13649.png,13649.png,13649,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13649,29.984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/1365.png,1365.png,1365,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,1365,21.388671875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13650.png,13650.png,13650,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13650,29.77734375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13651.png,13651.png,13651,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13651,30.6064453125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13652.png,13652.png,13652,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13652,41.1982421875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13653.png,13653.png,13653,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13653,38.4580078125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13654.png,13654.png,13654,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13654,35.935546875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13655.png,13655.png,13655,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13655,41.8271484375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13656.png,13656.png,13656,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13656,41.7294921875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13657.png,13657.png,13657,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13657,38.9736328125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13658.png,13658.png,13658,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13658,25.64453125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13659.png,13659.png,13659,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13659,32.2001953125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/1366.png,1366.png,1366,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,1366,24.166015625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13660.png,13660.png,13660,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13660,40.4169921875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13661.png,13661.png,13661,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13661,31.673828125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13662.png,13662.png,13662,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13662,30.5107421875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13663.png,13663.png,13663,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13663,34.1611328125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13664.png,13664.png,13664,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13664,31.1376953125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13665.png,13665.png,13665,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13665,29.7958984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13666.png,13666.png,13666,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13666,24.1572265625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13667.png,13667.png,13667,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13667,25.6474609375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13668.png,13668.png,13668,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13668,30.9794921875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13669.png,13669.png,13669,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13669,30.1474609375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/1367.png,1367.png,1367,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,1367,27.7568359375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13670.png,13670.png,13670,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13670,26.8056640625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13671.png,13671.png,13671,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13671,33.935546875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13672.png,13672.png,13672,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13672,23.9462890625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13673.png,13673.png,13673,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13673,32.01953125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13674.png,13674.png,13674,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13674,37.916015625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13675.png,13675.png,13675,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13675,30.8330078125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13676.png,13676.png,13676,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13676,28.0703125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13677.png,13677.png,13677,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13677,33.9228515625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13678.png,13678.png,13678,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13678,30.1474609375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13679.png,13679.png,13679,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13679,38.890625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/1368.png,1368.png,1368,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,1368,27.19921875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13680.png,13680.png,13680,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13680,39.6787109375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13681.png,13681.png,13681,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13681,39.322265625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13682.png,13682.png,13682,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13682,30.0732421875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13683.png,13683.png,13683,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13683,29.609375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13684.png,13684.png,13684,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13684,27.265625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13685.png,13685.png,13685,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13685,44.5087890625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13686.png,13686.png,13686,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13686,43.7607421875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13687.png,13687.png,13687,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13687,41.611328125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13688.png,13688.png,13688,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13688,36.326171875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13689.png,13689.png,13689,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13689,33.869140625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/1369.png,1369.png,1369,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,1369,27.388671875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13690.png,13690.png,13690,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13690,30.0380859375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13691.png,13691.png,13691,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13691,35.2998046875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13692.png,13692.png,13692,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13692,33.453125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13693.png,13693.png,13693,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13693,40.9404296875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13694.png,13694.png,13694,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13694,44.3466796875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13695.png,13695.png,13695,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13695,39.9482421875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13696.png,13696.png,13696,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13696,44.525390625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13697.png,13697.png,13697,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13697,38.669921875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13698.png,13698.png,13698,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13698,39.1865234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13699.png,13699.png,13699,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13699,36.6328125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/137.png,137.png,137,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,137,28.6826171875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/1370.png,1370.png,1370,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,1370,27.6181640625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13700.png,13700.png,13700,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13700,39.7724609375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13701.png,13701.png,13701,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13701,39.58203125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13702.png,13702.png,13702,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13702,39.138671875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13703.png,13703.png,13703,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13703,38.57421875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13704.png,13704.png,13704,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13704,33.919921875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13705.png,13705.png,13705,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13705,33.615234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13706.png,13706.png,13706,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13706,36.7158203125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13707.png,13707.png,13707,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13707,37.5888671875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13708.png,13708.png,13708,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13708,29.7490234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13709.png,13709.png,13709,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13709,31.7001953125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/1371.png,1371.png,1371,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,1371,29.5537109375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13710.png,13710.png,13710,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13710,40.8095703125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13711.png,13711.png,13711,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13711,34.9365234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13712.png,13712.png,13712,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13712,26.9775390625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13713.png,13713.png,13713,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13713,42.4970703125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13714.png,13714.png,13714,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13714,43.900390625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13715.png,13715.png,13715,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13715,44.1337890625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13716.png,13716.png,13716,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13716,44.8427734375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13717.png,13717.png,13717,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13717,39.3046875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13718.png,13718.png,13718,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13718,40.701171875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13719.png,13719.png,13719,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13719,35.984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/1372.png,1372.png,1372,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,1372,27.1708984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13720.png,13720.png,13720,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13720,41.7919921875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13721.png,13721.png,13721,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13721,44.4345703125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13722.png,13722.png,13722,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13722,34.2109375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13723.png,13723.png,13723,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13723,30.552734375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13724.png,13724.png,13724,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13724,39.60546875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13725.png,13725.png,13725,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13725,43.208984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13726.png,13726.png,13726,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13726,48.5498046875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13727.png,13727.png,13727,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13727,49.603515625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13728.png,13728.png,13728,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13728,45.9296875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13729.png,13729.png,13729,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13729,40.6025390625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/1373.png,1373.png,1373,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,1373,26.181640625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13730.png,13730.png,13730,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13730,43.310546875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13731.png,13731.png,13731,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13731,40.4384765625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13732.png,13732.png,13732,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13732,40.822265625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13733.png,13733.png,13733,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13733,36.64453125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13734.png,13734.png,13734,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13734,36.0244140625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13735.png,13735.png,13735,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13735,38.255859375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13736.png,13736.png,13736,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13736,37.6904296875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13737.png,13737.png,13737,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13737,40.181640625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13738.png,13738.png,13738,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13738,27.615234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13739.png,13739.png,13739,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13739,41.03515625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/1374.png,1374.png,1374,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,1374,27.123046875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13740.png,13740.png,13740,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13740,46.8056640625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13741.png,13741.png,13741,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13741,47.3359375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13742.png,13742.png,13742,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13742,46.380859375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13743.png,13743.png,13743,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13743,41.0458984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13744.png,13744.png,13744,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13744,38.421875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13745.png,13745.png,13745,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13745,36.294921875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13746.png,13746.png,13746,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13746,28.611328125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13747.png,13747.png,13747,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13747,25.947265625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13748.png,13748.png,13748,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13748,23.310546875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13749.png,13749.png,13749,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13749,23.35546875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/1375.png,1375.png,1375,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,1375,25.453125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13750.png,13750.png,13750,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13750,24.2197265625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13751.png,13751.png,13751,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13751,22.3115234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13752.png,13752.png,13752,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13752,21.85546875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13753.png,13753.png,13753,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13753,28.4736328125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13754.png,13754.png,13754,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13754,37.2353515625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13755.png,13755.png,13755,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13755,47.3203125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13756.png,13756.png,13756,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13756,46.681640625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13757.png,13757.png,13757,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13757,47.5546875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13758.png,13758.png,13758,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13758,41.6103515625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13759.png,13759.png,13759,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13759,34.19921875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/1376.png,1376.png,1376,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,1376,25.27734375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13760.png,13760.png,13760,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13760,36.2568359375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13761.png,13761.png,13761,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13761,37.0302734375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13762.png,13762.png,13762,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13762,32.6513671875,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13763.png,13763.png,13763,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13763,33.0869140625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13764.png,13764.png,13764,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13764,33.833984375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13765.png,13765.png,13765,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13765,31.140625,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13766.png,13766.png,13766,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13766,35.3828125,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13767.png,13767.png,13767,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13767,37.3740234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13768.png,13768.png,13768,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13768,28.5234375,True
experiments/traqid_pretraining_v1/data/raw/traqid/rear/13769.png,13769.png,13769,.png,experiments/traqid_pretraining_v1/data/raw/traqid/rear,rear,13769,34.2822265625,True
